company_code,company_name,pdf_filename,page_index,pdf_file_page,matched_categories,matched_keywords,issuer_alias_hits,hard_negative_hits,non_target_keywords,rule_or_promise_keywords,strong_event_hits,score,candidate_status,selection_source,parent_hit_page,expansion_reason,section_context,section_context_source,entity_scope,entity_scope_reason,issuer_bound_event,issuer_bound_event_reason,event_evidence_count,non_event_narrative,text_length,snippet
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,81,82,equity_snapshot,持股数量|持股比例|股东名称|股本结构,,,,,issuer_structure_heading|target_keyword,13,candidate,direct_hit+event_bundle_context+table_continuation,81,bridge_page_continuity|same_section_context|strong_core_signature|table_like|情况如下,issuer_structure,公司股本情况,issuer,issuer_structure_table_continuation,no,,2,,1034,"1-1-81 序号 股东名称 发行前 发行后 持股数量 （股） 持股比例 （%） 持股数量 （股） 持股比例 （%） 珠海峦恒 7,230,349 1.9729 7,230,349 1.7361 高瓴祈睿 7,230,349 1.9729 7,230,349 1.7361 海佳同康 5,451,000 1.4874 5,451,000 1.3089 国药中生 5,311,229 1.4492 5,311,229 1.2753 苏州敦行 4,600,000 "
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,82,83,equity_snapshot,持股数量|持股比例|股东名称,,,,,amount_or_ratio|issuer_structure_heading|snapshot_signature|target_keyword,17,candidate,direct_hit+event_bundle_context,81,bridge_page_continuity|same_section_context|strong_core_signature|table_header_without_total|table_like,issuer_structure,公司股本情况,issuer,issuer_structure_table_continuation,no,,3,,903,"1-1-82 股东名称 发行前 发行后 在公司任职情况 持股数量 （股） 持股比例 （%） 持股数量 （股） 持股比例 （%） 黄学英 92,364,177 25.2025 92,364,177 22.6822 董事长、总经理 周金清 32,200,000 8.7861 32,200,000 7.9075 无 陆民 29,601,000 8.0769 29,601,000 7.2692 无 潘鼎 7,268,000 1.9831 7,268,000 "
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,83,84,equity_snapshot,持股比例,赛分科技,声明|承诺,执行事务合伙人,,amount_or_ratio|date|issuer_alias|target_keyword,-12,drop,direct_hit,,,issuer_structure,公司股本情况,other_entity,relationship_or_independence_statement,no,,2,关联关系,995,"1-1-83 序号 股东姓名/名称 股份数量（股） 持股比例（%） 关联关系 华泰大健康二号 1,380,391 0.3767 康二号的执行事务合伙人均 为华泰紫金投资有限责任公 司，道兴投资系华泰紫金投 资有限责任公司员工跟投平 台。 道兴投资 322,909 0.0881 复星惟盈 14,531,642 3.9651 唐斌、张敏系复星惟盈员工。 唐斌 345,472 0.0943 张敏 237,521 0.0648 苏州博达 13,217,974 3.6067 WEIZHENG XU"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,85,86,equity_snapshot,股东名称,,全资子公司,基金管理人,,date|target_keyword,-1,drop,direct_hit,,,issuer_structure,公司股本情况,unclear,,no,,1,,884,1-1-85 序号 股东名称 是否备案 备案时间 基金编号/产品编码 国寿疌泉 是 2020 年4 月17 日 SJZ124 华泰大健康一号 是 2017 年11 月29 日 S32514 复星惟盈 是 2018 年8 月1 日 SED828 华泰大健康二号 是 2017 年11 月29 日 S32515 高瓴祈睿 是 2021 年5 月28 日 SQS796 国药中生 是 2018 年7 月6 日 SCT216 国药二期 是 2020 年10 月10 日
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,95,96,equity_snapshot,持股比例,,公司治理|董事、监事、高级管理人员,,,amount_or_ratio|date|target_keyword,1,drop,direct_hit,,,,,unclear,,no,,2,,654,公司的生产经营不构成 重大不利影响。 十五、董事、监事、高级管理人员及核心技术人员的其他对外投资情 况 截至本招股说明书签署日，公司董事、监事、高级管理人员及核心技术人员 不存在与公司主营业务相关或存在利益冲突的对外投资。 十六、董事、监事、高级管理人员、核心技术人员及其近亲属直接或 间接持有公司股份的情况 截至本招股说明书签署日，公司董事、监事、高级管理人员、核心技术人员 直接或间接持有公司股份的情况如下表： 姓名 在本公司职务 直接持股比例 （%） 间接持股情况 黄学英 董事长、总经理 25.20 直接持有苏州贤达17.3873%份额 直接持有苏州杰贤53.2239%份额 SUN SHAO-TANG 董事 - 直接持有苏州贤达22.3630%份额 陈淼 董事 - 直接持有道兴投资15.7472 %份额， 并通过南京道悦投资管理合伙企业 （普通合伙）间接持有道兴投资 0.2639%份额 聂迎庆 董事 - - 陈道金 董事 - - 张敏 董事 0.06 - 彭淑贞 独
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,96,97,equity_snapshot,持股比例,赛分科技,公司治理|员工持股平台|董事、监事、高级管理人员|薪酬情况,,,amount_or_ratio|date|issuer_alias|target_keyword,-5,drop,direct_hit,,,,,other_entity,relationship_or_independence_statement,no,,2,,786,1-1-96 姓名 在本公司职务 直接持股比例 （%） 间接持股情况 金国仙 监事 - - 张伟 职工监事 - - 刘干 副总经理 - 直接持有苏州杰贤14.3926%份额 卞庆莲 财务总监 - 直接持有苏州杰贤3.5982%份额 黄漫履 董事会秘书 - - 毛慧明 技术总监 - 直接持有苏州贤达4.0253%份额 王宏宇 全球首席质量官 - - Mathew George 美国赛分研发部总监 - 直接持有苏州贤达13.4178%份额 杨克 赛分科技研究院士 - 直接持有苏
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,200,201,,,,行政处罚,,,action,5,drop,direct_hit,,,issuer_structure,公司股权关系,unclear,,no,,1,,210,1-1-200 营情况参见“第四节 发行人基本情况”之“五、公司股权关系与内部组织结构” 之“（三）公司控股、参股公司基本情况”。 报告期内，根据Zhong Lun Law Firm LLP 出具的关于美国赛分的《法律意 见书》、关于赛分生科的《法律意见书》，截至该等文件出具日，美国赛分、赛 分生科在美国依法设立并有效存在，在雇佣关系、税务、生产、质量、环保、安 全等方面，不涉及主管部门的行政处罚，无诉讼、仲裁情况。
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,211,212,equity_snapshot,出资比例|持股比例,赛分科技,全资子公司|声明,,,action|amount_or_ratio|date|issuer_alias|target_keyword,0,drop,direct_hit,,,,,unclear,,no,,3,dominant_non_event:合并报表范围,879,1-1-211 子公司 名称 取得方式 持股比例 是否纳入合并范围 直接 间接 2024 年 1-6 月 年度 年度 年度 美国赛分 同一控制下 控股合并 92.76% - 是 是 是 是 扬州赛分 新设成立 100.00% - 是 是 是 是 赛分医疗 新设成立 100.00% - 是 是 是 是 赛分生科 新设成立 100.00% - 是 是 是 不适用 注1：美国赛分于2002 年2 月成立，创始人为赛分科技董事长黄学英。2011 年10 月， 美国赛分股东会同意各股东
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,301,302,share_transfer_flow,股权转让,赛分科技,合伙份额|股份支付|股权激励,,,action|amount_or_ratio|date|issuer_alias|target_keyword,-8,drop,direct_hit,,,,,platform_internal,合伙份额,no,,3,dominant_non_event:股份支付费用,989,1-1-301 限合伙）20.75625 万元的出资份额；股权激励对应的公司公允价值参考2021 年 2 月C 轮融资价格（53.99 元/股），确认股份支付总额，并以2026 年12 月作为 该股份的解禁时点，在此期间内进行摊销。 2021 年11 月，CHING-CHERNG LEE 从美国赛分退休，一次性确认剩余未 摊销的股份支付共计53.23 万元。 2024 年，JIAN XU 从美国赛分离职根据《苏州赛分科技有限公司股权激励 计划方案》规定，黄学英可以收购该等离职员工的合伙份额。苏州贤达就合伙份 额转让事项已于2024 年4 月办理工商登记手续，黄学英通过持苏州贤达回购离 职员工JIAN XU 股权，股权受让人黄学英未约定服务期，按照回购日公允价值， 一次性确认股份支付费用108.98 万元。 报告期内，苏州杰贤1 人退伙、苏州贤达4 人退伙，对于过往已确认股份支 付的公司将已确认股份支付全部冲回，同时按照最近一轮融资价格计算确认转
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,369,370,overall_conversion,整体变更,,公司治理|关联交易|利润分配|独立性,,,action|date|target_keyword,2,drop,direct_hit,,,,,unclear,,no,,2,,863,1-1-369 第八节 公司治理与独立性 一、公司治理制度的执行情况 （一）报告期内公司治理方面存在的缺陷及改进情况 公司在2021 年8 月整体变更为股份公司之前，公司治理尚未完全完善。自 公司整体变更为股份公司以来，公司根据《公司法》《证券法》《上市公司章程 指引》等相关法律法规的要求，逐步建立健全了由股东大会、董事会、独立董事、 监事会和高级管理层组成的治理结构。公司建立了符合上市公司治理规范性要求 的《股东大会议事规则》《董事会议事规则》《监事会议事规则》《关联交易管 理制度》《对外担保管理制度》《对外投资管理制度》《总经理工作细则》《董 事会秘书工作细则》《独立董事
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,370,371,company_establishment,公司设立,赛分科技,公司治理,,,action|date|issuer_alias|target_keyword,4,drop,direct_hit,,,,,unclear,,no,,2,,916,《公司章程》的规定，不存在董事会违反《公司法》《公司章程》及相 关制度要求行使职权的行为。 股份公司第一届监事会成立于2021 年8 月25 日，截至本招股说明书签署之 日，监事会累计召开了8 次会议，历次会议的召集和召开程序、出席会议人员资 格及表决程序、决议的内容及签署等，均符合《公司法》等法律、法规和规范性 文件及《公司章程》的规定，不存在监事会违反《公司法》《公司章程》及相关 制度要求行使职权的行为。 （三）独立董事履职情况 本公司设立了独立董事工作制度，在聘任独立董事后，独立董事积极参与公 司决策，完善了公司治理结构，发挥了在战略规划、审计、提名、薪酬与考核、 法律等方面的优势，维护了全体股东的利益，在完善公司治理结构、公司战略发 展选择等方面起到了促进作用。 （四）董事会专门委员会的构成及运行情况 2021 年8 月25 日，公司召开第一届董事会第一次会议审议通过《关于选举 董事会各专门委员会委员的议案》《关于审议<苏州赛分科技股份有限公司董事 会秘书工作
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,371,372,company_establishment,公司设立,赛分科技,公司治理,,,action|date|issuer_alias|target_keyword,4,drop,direct_hit,,,,,unclear,,no,,2,,859,1-1-371 提名委员会自设立以来，严格按照公司制订的《苏州赛分科技股份有限公司提名 委员会议事规则》履行职责。 公司现任薪酬与考核委员会由黄学英、彭淑贞、徐锋组成，其中徐锋担任主 任委员（召集人）。截至本招股说明书签署之日，薪酬与考核委员会累计召开了 4 次会议，审议了《关于公司2021 年度总经理工作报告的议案》《关于公司2022 年度总经理工作报告的议案》《关于公司2023 年度总经理工作报告的议案》等 议案。薪酬与考核委员会成立以来，严格按照公司制订的《苏州赛分科技股份有 限公司薪酬与考
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,372,373,company_establishment,公司设立,赛分科技,内部控制|行政处罚|违法违规,,,action|amount_or_ratio|date|issuer_alias|target_keyword,6,drop,direct_hit,,,,,unclear,,no,,3,,815,1-1-372 三、公司协议控制架构的情况 自公司设立以来至本招股说明书签署之日，公司不存在协议控制架构的情况。 四、公司内部控制的评估 （一）公司管理层的自我评价 截至2024 年6 月30 日（内部控制评价报告基准日），董事会认为：公司已 按照企业内部控制规范体系和相关规定的要求在所有重大方面保持了有效的财 务报告内部控制。根据公司非财务报告内部控制重大缺陷认定情况，于内部控制 评价报告基准日，公司未发现非财务报告内部控制重大缺陷。 （二）注册会计师的鉴证意见 容诚会计师出具了
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,375,376,company_establishment,公司设立|股份公司设立,赛分科技,独立持续经营|行政处罚|规范运作|违法违规,,,action|amount_or_ratio|issuer_alias|target_keyword,5,drop,direct_hit,,,,,unclear,,no,,2,,767,1-1-375 减轻行政处罚：……（三）主动供述行政机关尚未掌握的违法行为的”。 根据前述法规，即：发行人向海关申报的报关单涉及与事实情况不符的情形， 涉及漏缴税款人民币1.0614 万元，发行人主动上报纠正错误，苏州海关对发行 人从轻或者减轻行政处罚。 根据前述《行政处罚决定书》内容，赛分科技本次违法事项系进口申报时原 产国填写错误，发行人自查发现后主动上报，相关涉案金额及处罚金额较低，苏 州海关根据《中华人民共和国行政处罚法》第三十二条第（三）项之规定对赛分 科技进行了从轻或者减轻行政处罚，故而该项行政处罚事项不构成重大违法违规 行为。经苏州海关确认，前述事项不属于重大违法违规情形。 综上，发行人上述行政处罚事项不构成重大违法违规行为，不会对发行人的 持续经营造成重大不利影响。 六、公司控股股东、实际控制人及其控制
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,379,380,share_transfer_flow|equity_snapshot,股权结构|股权转让,赛分科技,同业竞争|员工持股平台,,,action|amount_or_ratio|date|issuer_alias|target_keyword,-2,drop,direct_hit,,,,,platform_internal,合伙人|员工持股平台|有限合伙人,no,,3,,912,1-1-379 通过公司员工注册的公司苏州义捷，将所获300 万元民生银行贷款流转至个人账 户，并最终用作补缴股权转让税款及滞纳金。具体流转情况如下： 单位：万元 序号 日期 交易方 交易对手方 交易金额 摘要 备注 2020/1/20 黄学英 苏州义捷 300.00 转存 受托支付 2020/1/21 苏州义捷 李敏 300.00 转取 取款 2020/1/21 李敏 黄学英 100.00 转存 分三次转回 2020/1/21 李敏 黄学英 100.00 转存 分三次转回 2020/1/21 李敏 黄学英 100.00 转存 分三次转回 20
